,_id,company,url,model_number,model_name,color,resolution_type,operating_system,processor,storage,ram,primary_camera,secondary_camera,battery_size,width,height,depth,weight,ist_date_time,utc_time_stamp,rating,price,display_size.cm,display_size.inch,other.In The Box,other.Browse Type,other.SIM Type,other.Hybrid Sim Slot,other.Touchscreen,other.OTG Compatible,other.Quick Charging,other.Sound Enhancements,other.SAR Value,other.Resolution,other.GPU,other.Other Display Features,other.Processor Core,other.Primary Clock Speed,other.Secondary Clock Speed,other.Operating Frequency,other.Expandable Storage,other.Supported Memory Card Type,other.Memory Card Slot Type,other.Primary Camera Available,other.Primary Camera Features,other.Secondary Camera Available,other.Secondary Camera Features,other.Flash,other.Dual Camera Lens,other.Network Type,other.Supported Networks,other.Internet Connectivity,other.Bluetooth Support,other.Bluetooth Version,other.Wi-Fi,other.Wi-Fi Version,other.Wi-Fi Hotspot,other.USB Connectivity,other.Audio Jack,other.Map Support,other.GPS Support,other.Smartphone,other.SIM Size,other.User Interface,other.Removable Battery,other.Graphics PPI,other.Sensors,other.Other Features,other.FM Radio,other.Battery Type,other.Warranty Summary,feature_rating.Camera,feature_rating.Battery,feature_rating.Display,feature_rating.Value for Money,other.Display Type,other.Display Colors,other.3G,other.GPS Type,other.Micro USB Port,other.Infrared,other.HD Recording,other.Full HD Recording,other.Call Wait/Hold,other.Conference Call,other.Video Call Support,other.Phone Book,other.Speaker Phone,other.USB Tethering,other.Touchscreen Type,other.Keypad Type,other.Social Networking Phone,other.SMS,other.Keypad,other.Voice Input,other.Predictive Text Input,other.Dual Battery,other.Warranty Service Type,other.Frame Rate,other.Call Divert,other.GPRS Features,other.HD Game Support,other.Video Recording,other.Call Timer,other.Speed Dialing,other.NFC,other.Mobile Tracker,other.Instant Message,other.Business Phone,other.MMS,other.Audio Formats,other.Video Formats,other.Domestic Warranty,other.Additional Content,other.Call Log Memory,other.Video Recording Resolution,other.Hands Free,other.GPRS,other.WAP,other.Pre-installed Browser,other.Mini USB Version,other.DLNA Support,other.SIM Access,other.Upgradable Operating System,other.Series,other.Important Apps,other.Music Player,other.Micro USB Version,other.Browser,other.Tertiary Clock Speed,other.Image Editor,other.Logs,other.3G Speed,other.EDGE,other.Supported Languages,other.Digital Zoom,other.Covered in Warranty,other.Not Covered in Warranty,other.Optical Zoom,other.Call Records,other.Mini USB Port,other.Mini HDMI Port,other.FM Radio Recording,other.Ringtones Format,other.Talk Time,other.Phone Book Memory,other.SMS Memory,other.TV Out,other.Games,other.Total Memory,other.Hot SWAP Support,other.Java Application,other.JAVA Support,other.User Memory,feature_rating.Performance,other.WAP Version,other.International Warranty,other.EDGE Features,other.Buyback Guarantee Available
844,5f340d5fdc5a4939850ac4fe,Samsung,https://www.flipkart.com/samsung-galaxy-a70-black-128-gb/p/itmffhc79jwkwzrw?pid=MOBFFHC7GQZCF8YM&lid=LSTMOBFFHC7GQZCF8YMMPDUYC&marketplace=FLIPKART&srno=b_4_90&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFFHC7GQZCF8YM.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A705GZKHINS'],Galaxy A70,Black,Full HD+,Android Pie 9.0,Qualcomm Snapdragron 675,128,6,"[32, 5, 8]",[32],4500.0,76.7,164.3,7.9,180.0,2020-08-12 15:40:15.532,1597246815.53265,4.3,34999,17.02,6.7,"Handset, Earphone, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 612,,Octa Core,2 GHz,1.7 GHz,,512 GB,microSD,Dedicated Slot,True,"Depth Camera, 32MP AF (F1.7) + 8MP FF (F2.2)	+ 5MP FF (F2.2), Ultra Wide Camera, Live Focus",True,,Rear Flash,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",True,,True,,True,True,,Google Maps,True,True,,,False,,,"Dual 2.0GHz + Hexa 1.7GHz, Network: 4G LTE-FDD",True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.5,3.8,3.9,3.6,Super AMOLED,16M,True,,,,True,True,True,True,True,True,True,,,,,,,,True,,,15fps to 30 fps,True,,,True,True,True,,,,,,,,,,,1920 x 1080 pixels,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,5f340d63dc5a4939850ac4ff,Samsung,https://www.flipkart.com/samsung-galaxy-a70-white-128-gb/p/itmffhc7n8grkazb?pid=MOBFFHC76PNFBXVG&lid=LSTMOBFFHC76PNFBXVGX2DV8G&marketplace=FLIPKART&srno=b_4_89&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFFHC76PNFBXVG.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A705GZWHINS'],Galaxy A70,White,Full HD+,Android Pie 9.0,"Octa core (2 GHz, Dual core, Kryo 460 + 1.7 GHz, Hexa Core, Kryo 460)",128,6,"[32, 5, 8]",[32],4500.0,76.7,164.3,7.9,180.0,2020-08-12 15:40:19.353,1597246819.353761,4.3,27999,17.02,6.7,"Handset, Earphone, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 612,,Octa Core,2 GHz,1.7 GHz,,512 GB,microSD,Dedicated Slot,True,"Depth Camera, 32MP AF (F1.7) + 8MP FF (F2.2)	+ 5MP FF (F2.2), Ultra Wide Camera, Live Focus",True,32 MP,Rear Flash,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",True,Yes v5.0,True,"Wi-Fi 802.11, a/ac/b/g/n/n 5GHz",True,True,,Google Maps,True,True,NANO SIM,Octa core,False,393 ppi,"Light sensor, Proximity sensor, Accelerometer, Gyroscope","Dual 2.0GHz + Hexa 1.7GHz, Network: 4G LTE-FDD",True,Li-ion,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.5,3.8,3.9,3.6,Super AMOLED,16M,True,,,,True,True,True,True,True,True,True,,"Yes Capacitive Touchscreen, Multi-touch",,True,True,False,True,True,False,,15fps to 30 fps,True,,True,True,True,True,,True,True,True,False,Audio Codec 3 is a Dolby Digital audio format ...,Full HD+ 20: 9 Infinity-U Super AMOLED display.,1 Year,,,1920 x 1080 pixels,True,True,,,,,DUAL SIM,Android v9.0 (Pie),A SERIES,,"MP3, WMA, AAC and FLAC",,"GOOGLE CHROME, FIREFOX,MOZILA",,,30 DAYS,,True,20,"8 x Digital Zoom, Auto Flash, Face detection, Touch to focus","HEADPHONE, CHARGER 6 MONTH, HANDSET",BREAKAGE,,YES,,,True,Dolby Atmos,28 HOURS,,,,ANDORID,128 GB,True,,True,UP TO 108,,,1 Year,,
846,5f340d66dc5a4939850ac500,Samsung,https://www.flipkart.com/samsung-galaxy-a70-blue-128-gb/p/itmffhc74ycjv8vh?pid=MOBFFHC7Z2KGSGH3&lid=LSTMOBFFHC7Z2KGSGH3LR42O2&marketplace=FLIPKART&srno=b_4_88&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFFHC7Z2KGSGH3.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A705GZBHINS'],Galaxy A70,Blue,Full HD+,Android Pie 9.0,Qualcomm Snapdragron 675,128,6,"[32, 5, 8]",[32],4500.0,76.7,164.3,7.9,180.0,2020-08-12 15:40:22.860,1597246822.860052,4.3,28990,17.02,6.7,"Handset, Earphone, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 612,,Octa Core,2 GHz,1.7 GHz,,512 GB,microSD,Dedicated Slot,True,"Depth Camera, 32MP AF (F1.7) + 8MP FF (F2.2)	+ 5MP FF (F2.2), Ultra Wide Camera, Live Focus",True,,Rear Flash,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",True,,True,,True,True,,Google Maps,True,True,,,False,,,"Dual 2.0GHz + Hexa 1.7GHz, Network: 4G LTE-FDD",True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.5,3.8,3.9,3.6,Super AMOLED,16M,True,,,,True,True,True,True,True,True,True,,,,,,,,True,,,15fps to 30 fps,True,,,True,True,True,,,,,,,,,,,1920 x 1080 pixels,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,5f340d69dc5a4939850ac501,Samsung,https://www.flipkart.com/samsung-galaxy-a20-gold-32-gb/p/itmfhhqg5mxczxc9?pid=MOBFHCRGDFASPZRA&lid=LSTMOBFHCRGDFASPZRAQZAGZL&marketplace=FLIPKART&srno=b_4_87&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFHCRGDFASPZRA.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A205FZDGINS'],Galaxy A20,Gold,HD+,Android Pie 9,Exynos 7884B,32,3,"[13, 5]",[8],4000.0,74.7,158.4,7.8,169.0,2020-08-12 15:40:25.591,1597246825.591398,4.3,12900,16.26,6.4,"Handset, Travel Adapter, USB Cable, Ejection Pin, Quick Start Guide",Smartphones,Dual Sim,False,True,True,,,,720 x 1560 pixels,,,Octa Core,1.6 GHz,,,512 GB,microSD,Dedicated Slot,True,Aperture: F1.9 (13MP) + F2.2 (5MP),True,Aperture: F2.0,,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",True,,True,,True,True,,Google Maps,True,True,,,False,,Fingerprint Sensor,Network: 4G LTE-FDD,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.2,4.0,4.1,4.5,Super AMOLED,,,,,,,,True,True,True,,True,,,,,,,,,,,,True,,,,True,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,5f340d6cdc5a4939850ac502,Samsung,https://www.flipkart.com/samsung-galaxy-a10-gold-32-gb/p/itmfhhqgehhfewkp?pid=MOBFHCRGJQJUY7QG&lid=LSTMOBFHCRGJQJUY7QGUG8RSJ&marketplace=FLIPKART&srno=b_4_86&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFHCRGJQJUY7QG.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A105FZDGINS'],Galaxy A10,Gold,HD+,Android Pie 9,Exynos 7884,32,2,[13],[5],3400.0,75.6,155.6,7.9,166.0,2020-08-12 15:40:28.950,1597246828.95014,4.4,8700,15.75,6.2,"Handset, Charger, User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1520 pixels,Mali G71 MP2,,Octa Core,1.6 GHz,1.35 GHz,,512 GB,microSD,Dedicated Slot,True,Aperture: F1.9,True,Aperture: F2.0,Rear Flash,,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS, WAP",True,,True,,True,,,,,True,Nano SIM,,False,270.5 PPI,,Supported Network: 4G LTE-FDD,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.1,4.0,4.5,4.8,TFT,,,,,,,,True,True,True,True,True,,,,,,,,,,,,True,,,,True,True,,,,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,5f340d71dc5a4939850ac503,Samsung,https://www.flipkart.com/samsung-galaxy-a30-white-64-gb/p/itmfhhqgmbaexzab?pid=MOBFHCRGZZHFRDDA&lid=LSTMOBFHCRGZZHFRDDA9DRKYC&marketplace=FLIPKART&srno=b_4_85&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFHCRGZZHFRDDA.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A305FZWFINS'],Galaxy A30,White,Full HD+,Android Pie 9.0,Exynos 7904,64,4,"[16, 5]",[16],4000.0,74.7,158.5,7.7,165.0,2020-08-12 15:40:33.484,1597246833.484275,4.4,18000,16.26,6.4,"Handset, Charger, Earphone, User Manual",Smartphones,Dual Sim,False,True,True,True,,,1080 x 2340 pixels,,,Octa Core,1.8 GHz,1.6 GHz,,512 GB,microSD,Dedicated Slot,True,Aperture: F1.7 (16MP) + F2.2 (5MP),True,F2.0 Aperture,,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS, WAP",True,,True,,True,,,,,True,Nano SIM,,False,,Fingerprint Sensor,Supported Network: 4G LTE-FDD,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,3.8,4.0,4.2,Super AMOLED,,True,,,,,,True,True,True,True,True,,,,,,,,,,,,True,,,,True,True,,,,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,5f340d73dc5a4939850ac504,Samsung,https://www.flipkart.com/samsung-galaxy-a80-phantom-black-128-gb/p/itmfghz3gneezbyh?pid=MOBFGHZ2CHC2SYSA&lid=LSTMOBFGHZ2CHC2SYSAU3QB2Z&marketplace=FLIPKART&srno=b_4_84&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFGHZ2CHC2SYSA.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A805FZKUINS'],Galaxy A80,Phantom Black,Full HD+,Android Pie 9.0,Qualcomm Snapdragon 730G Octa-Core,128,8,"[48, 8]","[48, 8]",3700.0,76.5,165.2,9.3,220.0,2020-08-12 15:40:35.619,1597246835.619692,4.4,31999,17.02,6.7,"Handset (Non-removable Battery Included), Earphones, Travel Adapter, USB Cable, Ejection Pin, User Manual, Mobile Cover",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 618,,Octa Core,2 GHz,1.8 GHz,,,,,True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",Rear Flash,Primary & Secondary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,,Google Maps,True,True,,,False,,,,True,Lithium-ion,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,2.3,4.7,4.7,Super AMOLED,16M,,,,,True,True,True,True,True,True,True,,,,,,,,True,,,15 fps - 30 fps,True,,,True,True,True,,,,,,,,,,,3840 x 2160 pixels,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,5f340d78dc5a4939850ac505,Samsung,https://www.flipkart.com/samsung-galaxy-a80-angel-gold-128-gb/p/itmfghz2mpntzjzj?pid=MOBFGHZ2Y8GHZVEW&lid=LSTMOBFGHZ2Y8GHZVEWMBHEPC&marketplace=FLIPKART&srno=b_4_83&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFGHZ2Y8GHZVEW.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A805FZDUINS'],Galaxy A80,Angel Gold,Full HD+,Android Pie 9.0,Qualcomm Snapdragon 730G Octa-Core,128,8,"[48, 8]","[48, 8]",3700.0,76.5,165.2,9.3,220.0,2020-08-12 15:40:40.203,1597246840.203781,4.4,44300,17.02,6.7,"Handset (Non-removable Battery Included), Earphones, Travel Adapter, USB Cable, Ejection Pin, User Manual, Mobile Cover",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 618,,Octa Core,2 GHz,1.8 GHz,,,,,True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",Rear Flash,Primary & Secondary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,,Google Maps,True,True,,,False,,,,True,Lithium-ion,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,2.3,4.7,4.7,Super AMOLED,16M,,,,,True,True,True,True,True,True,True,,,,,,,,True,,,15 fps - 30 fps,True,,,True,True,True,,,,,,,,,,,3840 x 2160 pixels,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,5f340d7cdc5a4939850ac506,Samsung,https://www.flipkart.com/samsung-galaxy-a80-ghost-white-128-gb/p/itmfghz3ckgjgp2b?pid=MOBFGHZ2CC2PW5TJ&lid=LSTMOBFGHZ2CC2PW5TJUJB8HG&marketplace=FLIPKART&srno=b_4_82&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFGHZ2CC2PW5TJ.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A805FZSUINS'],Galaxy A80,Ghost White,Full HD+,Android Pie 9.0,Qualcomm Snapdragon 730G Octa-Core,128,8,"[48, 8]","[48, 8]",3700.0,76.5,165.2,9.3,220.0,2020-08-12 15:40:44.505,1597246844.505532,4.4,52927,17.02,6.7,"Handset (Non-removable Battery Included), Earphones, Travel Adapter, USB Cable, Ejection Pin, User Manual, Mobile Cover",Smartphones,Dual Sim,False,True,True,,,,1080 x 2400 pixels,Qualcomm Adreno 618,,Octa Core,2 GHz,1.8 GHz,,,,,True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",True,"48MP(F2.0) + 8MP(Ultra Wide/F2.2) + TOF (Time-of-Flight) 3D-Depth Rotating Camera, Live Focus",Rear Flash,Primary & Secondary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,,Google Maps,True,True,,,False,,,,True,Lithium-ion,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,2.3,4.7,4.7,Super AMOLED,16M,,,,,True,True,True,True,True,True,True,,,,,,,,True,,,15 fps - 30 fps,True,,,True,True,True,,,,,,,,,,,3840 x 2160 pixels,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,5f340d80dc5a4939850ac507,Samsung,https://www.flipkart.com/samsung-galaxy-m40-midnight-blue-128-gb/p/itm513f46929acd2?pid=MOBFGREWXSH4CMD8&lid=LSTMOBFGREWXSH4CMD8EXZN06&marketplace=FLIPKART&srno=b_4_81&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFGREWXSH4CMD8.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['M40'],Galaxy M40,Midnight Blue,,Android Pie 9.0,,128,6,[32],,3500.0,,,,,2020-08-12 15:40:48.423,1597246848.423094,4.2,17127,16.0,6.3,"Handset, Charger, Headphone, User Manual",Smartphones,Dual Sim,True,True,yes,,,,2340 x 1080$$Pixels,,,Octa Core,2 GHz,,,,,Hybrid Slot,,,,,,Primary Camera,"4G, 3G, 2G","4G LTE, GSM",,,,,,,,,,,,,,,,,,,,1 Year Warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,5f340d83dc5a4939850ac508,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-aura-glow-256-gb/p/itm6a302ca9ed14c?pid=MOBFJFWV8DBNZPYT&lid=LSTMOBFJFWV8DBNZPYT5DBGGE&marketplace=FLIPKART&srno=b_4_80&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFJFWV8DBNZPYT.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-N970FZSDINS'],Galaxy Note 10,Aura Glow,,Android Pie 9,,256,8,"[12, 12, 16]",[10],3500.0,71.8,151.0,7.9,168.0,2020-08-12 15:40:51.422,1597246851.422422,4.5,75000,16.0,6.3,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,False,True,True,,,,2280 x 1080 pixel,,,Octa Core,2.7 GHz,,,,,,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,5f340d87dc5a4939850ac509,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-plus-aura-glow-256-gb/p/itm89ffb43fc7a18?pid=MOBFJFWVVMDNSFCF&lid=LSTMOBFJFWVVMDNSFCFUCSPAP&marketplace=FLIPKART&srno=b_4_79&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFJFWVVMDNSFCF.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-N975FZSDINS'],Galaxy Note 10 Plus,Aura Glow,,Android Pie 9,,256,12,"[12, 12, 16]",[10],4300.0,77.1,162.3,7.9,198.0,2020-08-12 15:40:55.857,1597246855.857617,4.6,85000,17.27,6.8,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,,,,3040 x 1440 pixel,,,Octa Core,2.7 GHz,,,1 TB,microSD,Hybrid Slot,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera)+TOF (DepthVision Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.3,4.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,5f340d8bdc5a4939850ac50a,Samsung,https://www.flipkart.com/samsung-galaxy-note-10-aura-black-256-gb/p/itm74a056d8d060e?pid=MOBFJFWVQM52KMCG&lid=LSTMOBFJFWVQM52KMCGYTKWOS&marketplace=FLIPKART&srno=b_4_78&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFJFWVQM52KMCG.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-N970FZKDINS'],Galaxy Note 10,Aura Black,,Android Pie 9,,256,8,"[12, 12, 16]",[10],3500.0,71.8,151.0,7.9,168.0,2020-08-12 15:40:59.620,1597246859.620084,4.5,75000,16.0,6.3,"Handset, S Pen, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,False,True,True,,,,2280 x 1080 pixel,,,Octa Core,2.7 GHz,,,,,,True,12MP (Wide-Angle Camera)+12MP (Telephoto Camera)+16MP (Ultra Wide Camera),True,,,Primary Camera,"4G, 3G, 2G","4G LTE, WCDMA, GSM",,,,,,,,,,,,,,False,,,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,5f340d8fdc5a4939850ac50b,Samsung,https://www.flipkart.com/samsung-galaxy-a10s-black-32-gb/p/itmcbb3ea1c1d722?pid=MOBFJPAQ53GGFVZD&lid=LSTMOBFJPAQ53GGFVZD3SJOIN&marketplace=FLIPKART&srno=b_4_77&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFJPAQ53GGFVZD.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A107FZKDINS'],Galaxy A10s,Black,HD+,Android Pie 9,MediaTek MT6762,32,2,"[13, 2]",[8],4000.0,75.8,156.9,7.8,168.0,2020-08-12 15:41:03.441,1597246863.441647,4.3,10500,15.75,6.2,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560,Imagination GE8320,,Octa Core,2 GHz,1.5 GHz,,512 GB,,,True,13MP (F1.8) + 2 MP (F2.4),,5MP(F2.0),,Primary Camera,"4G, 3G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",,,True,,True,,,Google Maps,True,True,,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,TFT V Cut Display,16M,True,,,,,,,,,True,,,,,,True,,,True,,"Fingerprint Sensor, Face Recognition",,,,,,,,,,True,,True,,,,,,,,True,,,,,,,Galaxy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,5f340d93dc5a4939850ac50c,Samsung,https://www.flipkart.com/samsung-galaxy-a10s-black-32-gb/p/itm0d0ef983bbc47?pid=MOBFJPAQUNZRTVUX&lid=LSTMOBFJPAQUNZRTVUXD0M4WZ&marketplace=FLIPKART&srno=b_4_76&otracker=browse&fm=organic&iid=c8e11a05-c68c-41ab-ac32-8d8bc0e3db14.MOBFJPAQUNZRTVUX.SEARCH&ssid=uaw3qcj4wg0000001597243615074,['SM-A107FZKGINS'],Galaxy A10s,Black,HD+,Android Pie 9,MediaTek MT6762,32,3,"[13, 2]",[8],4000.0,75.8,156.9,7.8,168.0,2020-08-12 15:41:07.506,1597246867.506056,4.3,11000,15.75,6.2,"Handset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560,Imagination GE8320,,Octa Core,2 GHz,1.5 GHz,,512 GB,,,True,13MP (F1.8) + 2 MP (F2.4),,5MP(F2.0),,Primary Camera,"4G, 3G, 2G","GSM, WCDMA, 4G LTE","4G, 3G, Wi-Fi, GPRS",,,True,,True,,,Google Maps,True,True,,,False,,,,True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,,TFT V Cut Display,16M,True,,,,,,,,,True,,,,,,True,,,True,,"Fingerprint Sensor, Face Recognition",,,,,,,,,,True,,True,,,,,,,,True,,,,,,,Galaxy A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
