,Country Name,Indicator Name,Year,Value
7851,North America,"Life expectancy at birth, total (years)",1972,71.3247139166
7852,North America,Population density (people per sq. km of land area),1972,12.7074963348
7853,North America,"Services, etc., value added (% of GDP)",1972,
7854,Not classified,"Agriculture, value added (% of GDP)",1972,
7855,Not classified,CO2 emissions (metric tons per capita),1972,
7856,Not classified,Domestic credit provided by financial sector (% of GDP),1972,
7857,Not classified,Electric power consumption (kWh per capita),1972,
7858,Not classified,Energy use (kg of oil equivalent per capita),1972,
7859,Not classified,Exports of goods and services (% of GDP),1972,
7860,Not classified,"Fertility rate, total (births per woman)",1972,
7861,Not classified,GDP growth (annual %),1972,
7862,Not classified,Imports of goods and services (% of GDP),1972,
7863,Not classified,"Industry, value added (% of GDP)",1972,
7864,Not classified,"Inflation, GDP deflator (annual %)",1972,
7865,Not classified,"Life expectancy at birth, total (years)",1972,
7866,Not classified,Population density (people per sq. km of land area),1972,
7867,Not classified,"Services, etc., value added (% of GDP)",1972,
7868,OECD members,"Agriculture, value added (% of GDP)",1972,
7869,OECD members,CO2 emissions (metric tons per capita),1972,10.9251097606
7870,OECD members,Domestic credit provided by financial sector (% of GDP),1972,94.4191219266
7871,OECD members,Electric power consumption (kWh per capita),1972,4233.21362599
7872,OECD members,Energy use (kg of oil equivalent per capita),1972,3903.27951171
7873,OECD members,Exports of goods and services (% of GDP),1972,13.146470391800001
7874,OECD members,"Fertility rate, total (births per woman)",1972,2.60982231962
7875,OECD members,GDP growth (annual %),1972,5.501373957009998
7876,OECD members,Imports of goods and services (% of GDP),1972,13.1995091648
7877,OECD members,"Industry, value added (% of GDP)",1972,
7878,OECD members,"Inflation, GDP deflator (annual %)",1972,7.09468473315
7879,OECD members,"Life expectancy at birth, total (years)",1972,70.0851413382
7880,OECD members,Population density (people per sq. km of land area),1972,26.5656480088
7881,OECD members,"Services, etc., value added (% of GDP)",1972,
7882,Other small states,"Agriculture, value added (% of GDP)",1972,
7883,Other small states,CO2 emissions (metric tons per capita),1972,4.059495816509998
7884,Other small states,Domestic credit provided by financial sector (% of GDP),1972,28.9510693842
7885,Other small states,Electric power consumption (kWh per capita),1972,
7886,Other small states,Energy use (kg of oil equivalent per capita),1972,
7887,Other small states,Exports of goods and services (% of GDP),1972,
7888,Other small states,"Fertility rate, total (births per woman)",1972,4.87284584873
7889,Other small states,GDP growth (annual %),1972,
7890,Other small states,Imports of goods and services (% of GDP),1972,
7891,Other small states,"Industry, value added (% of GDP)",1972,
7892,Other small states,"Inflation, GDP deflator (annual %)",1972,
7893,Other small states,"Life expectancy at birth, total (years)",1972,55.7892735814
7894,Other small states,Population density (people per sq. km of land area),1972,5.659749690319999
7895,Other small states,"Services, etc., value added (% of GDP)",1972,
7896,Pacific island small states,"Agriculture, value added (% of GDP)",1972,
7897,Pacific island small states,CO2 emissions (metric tons per capita),1972,0.933627206045
7898,Pacific island small states,Domestic credit provided by financial sector (% of GDP),1972,21.392652124
7899,Pacific island small states,Electric power consumption (kWh per capita),1972,
7900,Pacific island small states,Energy use (kg of oil equivalent per capita),1972,
7901,Pacific island small states,Exports of goods and services (% of GDP),1972,
7902,Pacific island small states,"Fertility rate, total (births per woman)",1972,5.40756884862
7903,Pacific island small states,GDP growth (annual %),1972,
7904,Pacific island small states,Imports of goods and services (% of GDP),1972,
7905,Pacific island small states,"Industry, value added (% of GDP)",1972,
7906,Pacific island small states,"Inflation, GDP deflator (annual %)",1972,
7907,Pacific island small states,"Life expectancy at birth, total (years)",1972,58.9141601162
7908,Pacific island small states,Population density (people per sq. km of land area),1972,19.144479796400002
7909,Pacific island small states,"Services, etc., value added (% of GDP)",1972,
7910,Post-demographic dividend,"Agriculture, value added (% of GDP)",1972,
7911,Post-demographic dividend,CO2 emissions (metric tons per capita),1972,11.852287860799999
7912,Post-demographic dividend,Domestic credit provided by financial sector (% of GDP),1972,96.05719152420001
7913,Post-demographic dividend,Electric power consumption (kWh per capita),1972,4746.32349826
7914,Post-demographic dividend,Energy use (kg of oil equivalent per capita),1972,4305.70548968
7915,Post-demographic dividend,Exports of goods and services (% of GDP),1972,14.173476891300002
7916,Post-demographic dividend,"Fertility rate, total (births per woman)",1972,2.23370454101
7917,Post-demographic dividend,GDP growth (annual %),1972,5.43814480044
7918,Post-demographic dividend,Imports of goods and services (% of GDP),1972,14.0807460742
7919,Post-demographic dividend,"Industry, value added (% of GDP)",1972,
7920,Post-demographic dividend,"Inflation, GDP deflator (annual %)",1972,6.56068730911
7921,Post-demographic dividend,"Life expectancy at birth, total (years)",1972,71.3405459213
7922,Post-demographic dividend,Population density (people per sq. km of land area),1972,27.2480980641
7923,Post-demographic dividend,"Services, etc., value added (% of GDP)",1972,
7924,Pre-demographic dividend,"Agriculture, value added (% of GDP)",1972,
7925,Pre-demographic dividend,CO2 emissions (metric tons per capita),1972,0.4582859433730001
7926,Pre-demographic dividend,Domestic credit provided by financial sector (% of GDP),1972,16.468868237
7927,Pre-demographic dividend,Electric power consumption (kWh per capita),1972,105.30982536799999
7928,Pre-demographic dividend,Energy use (kg of oil equivalent per capita),1972,507.516265095
7929,Pre-demographic dividend,Exports of goods and services (% of GDP),1972,20.635085436500002
7930,Pre-demographic dividend,"Fertility rate, total (births per woman)",1972,6.873364666950001
7931,Pre-demographic dividend,GDP growth (annual %),1972,3.2240102950800003
7932,Pre-demographic dividend,Imports of goods and services (% of GDP),1972,19.4364241852
7933,Pre-demographic dividend,"Industry, value added (% of GDP)",1972,
7934,Pre-demographic dividend,"Inflation, GDP deflator (annual %)",1972,4.467523529559999
7935,Pre-demographic dividend,"Life expectancy at birth, total (years)",1972,44.224249996400005
7936,Pre-demographic dividend,Population density (people per sq. km of land area),1972,12.6366722145
7937,Pre-demographic dividend,"Services, etc., value added (% of GDP)",1972,
7938,Small states,"Agriculture, value added (% of GDP)",1972,
7939,Small states,CO2 emissions (metric tons per capita),1972,4.2609468690400005
7940,Small states,Domestic credit provided by financial sector (% of GDP),1972,32.4346895615
7941,Small states,Electric power consumption (kWh per capita),1972,
7942,Small states,Energy use (kg of oil equivalent per capita),1972,
7943,Small states,Exports of goods and services (% of GDP),1972,
7944,Small states,"Fertility rate, total (births per woman)",1972,4.828630556
7945,Small states,GDP growth (annual %),1972,
7946,Small states,Imports of goods and services (% of GDP),1972,
7947,Small states,"Industry, value added (% of GDP)",1972,
7948,Small states,"Inflation, GDP deflator (annual %)",1972,
7949,Small states,"Life expectancy at birth, total (years)",1972,58.901097847799996
7950,Small states,Population density (people per sq. km of land area),1972,7.08021280517
7951,Small states,"Services, etc., value added (% of GDP)",1972,
7952,South Asia,"Agriculture, value added (% of GDP)",1972,41.352442846399995
7953,South Asia,CO2 emissions (metric tons per capita),1972,0.32917498622900004
7954,South Asia,Domestic credit provided by financial sector (% of GDP),1972,29.297647785
7955,South Asia,Electric power consumption (kWh per capita),1972,89.24227272879999
7956,South Asia,Energy use (kg of oil equivalent per capita),1972,254.522114114
7957,South Asia,Exports of goods and services (% of GDP),1972,5.36276541811
7958,South Asia,"Fertility rate, total (births per woman)",1972,5.67689123294
7959,South Asia,GDP growth (annual %),1972,-1.59336745377
7960,South Asia,Imports of goods and services (% of GDP),1972,6.180620681640002
7961,South Asia,"Industry, value added (% of GDP)",1972,20.2696741214
7962,South Asia,"Inflation, GDP deflator (annual %)",1972,8.96686002389
7963,South Asia,"Life expectancy at birth, total (years)",1972,49.2669163553
7964,South Asia,Population density (people per sq. km of land area),1972,156.118872354
7965,South Asia,"Services, etc., value added (% of GDP)",1972,38.377883032199996
7966,South Asia (IDA & IBRD),"Agriculture, value added (% of GDP)",1972,41.352442846399995
7967,South Asia (IDA & IBRD),CO2 emissions (metric tons per capita),1972,0.32917498622900004
7968,South Asia (IDA & IBRD),Domestic credit provided by financial sector (% of GDP),1972,29.297647785
7969,South Asia (IDA & IBRD),Electric power consumption (kWh per capita),1972,89.24227272879999
7970,South Asia (IDA & IBRD),Energy use (kg of oil equivalent per capita),1972,254.522114114
7971,South Asia (IDA & IBRD),Exports of goods and services (% of GDP),1972,5.36276541811
7972,South Asia (IDA & IBRD),"Fertility rate, total (births per woman)",1972,5.67689123294
7973,South Asia (IDA & IBRD),GDP growth (annual %),1972,-1.59336745377
7974,South Asia (IDA & IBRD),Imports of goods and services (% of GDP),1972,6.180620681640002
7975,South Asia (IDA & IBRD),"Industry, value added (% of GDP)",1972,20.2696741214
7976,South Asia (IDA & IBRD),"Inflation, GDP deflator (annual %)",1972,8.96686002389
7977,South Asia (IDA & IBRD),"Life expectancy at birth, total (years)",1972,49.2669163553
7978,South Asia (IDA & IBRD),Population density (people per sq. km of land area),1972,156.118872354
7979,South Asia (IDA & IBRD),"Services, etc., value added (% of GDP)",1972,38.377883032199996
7980,Sub-Saharan Africa,"Agriculture, value added (% of GDP)",1972,
7981,Sub-Saharan Africa,CO2 emissions (metric tons per capita),1972,0.8925312386130001
7982,Sub-Saharan Africa,Domestic credit provided by financial sector (% of GDP),1972,44.4372019329
7983,Sub-Saharan Africa,Electric power consumption (kWh per capita),1972,347.35675056800005
7984,Sub-Saharan Africa,Energy use (kg of oil equivalent per capita),1972,659.8774837130001
7985,Sub-Saharan Africa,Exports of goods and services (% of GDP),1972,20.96804141
7986,Sub-Saharan Africa,"Fertility rate, total (births per woman)",1972,6.76439906845
7987,Sub-Saharan Africa,GDP growth (annual %),1972,2.66194758897
7988,Sub-Saharan Africa,Imports of goods and services (% of GDP),1972,21.716760601199997
7989,Sub-Saharan Africa,"Industry, value added (% of GDP)",1972,
7990,Sub-Saharan Africa,"Inflation, GDP deflator (annual %)",1972,5.4354548767900015
7991,Sub-Saharan Africa,"Life expectancy at birth, total (years)",1972,45.1161597314
7992,Sub-Saharan Africa,Population density (people per sq. km of land area),1972,13.046479978099999
7993,Sub-Saharan Africa,"Services, etc., value added (% of GDP)",1972,
7994,Sub-Saharan Africa (excluding high income),"Agriculture, value added (% of GDP)",1972,
7995,Sub-Saharan Africa (excluding high income),CO2 emissions (metric tons per capita),1972,0.8925594017039999
7996,Sub-Saharan Africa (excluding high income),Domestic credit provided by financial sector (% of GDP),1972,44.4493208296
7997,Sub-Saharan Africa (excluding high income),Electric power consumption (kWh per capita),1972,347.35675056800005
7998,Sub-Saharan Africa (excluding high income),Energy use (kg of oil equivalent per capita),1972,659.8774837130001
7999,Sub-Saharan Africa (excluding high income),Exports of goods and services (% of GDP),1972,20.96804141
8000,Sub-Saharan Africa (excluding high income),"Fertility rate, total (births per woman)",1972,6.76439906845
8001,Sub-Saharan Africa (excluding high income),GDP growth (annual %),1972,2.65978945483
8002,Sub-Saharan Africa (excluding high income),Imports of goods and services (% of GDP),1972,21.716760601199997
8003,Sub-Saharan Africa (excluding high income),"Industry, value added (% of GDP)",1972,
8004,Sub-Saharan Africa (excluding high income),"Inflation, GDP deflator (annual %)",1972,5.31722607762
8005,Sub-Saharan Africa (excluding high income),"Life expectancy at birth, total (years)",1972,45.1161597314
8006,Sub-Saharan Africa (excluding high income),Population density (people per sq. km of land area),1972,13.0443617552
8007,Sub-Saharan Africa (excluding high income),"Services, etc., value added (% of GDP)",1972,
8008,Sub-Saharan Africa (IDA & IBRD countries),"Agriculture, value added (% of GDP)",1972,
8009,Sub-Saharan Africa (IDA & IBRD countries),CO2 emissions (metric tons per capita),1972,0.8925312386130001
8010,Sub-Saharan Africa (IDA & IBRD countries),Domestic credit provided by financial sector (% of GDP),1972,44.4372019329
8011,Sub-Saharan Africa (IDA & IBRD countries),Electric power consumption (kWh per capita),1972,347.35675056800005
8012,Sub-Saharan Africa (IDA & IBRD countries),Energy use (kg of oil equivalent per capita),1972,659.8774837130001
8013,Sub-Saharan Africa (IDA & IBRD countries),Exports of goods and services (% of GDP),1972,20.96804141
8014,Sub-Saharan Africa (IDA & IBRD countries),"Fertility rate, total (births per woman)",1972,6.76439906845
8015,Sub-Saharan Africa (IDA & IBRD countries),GDP growth (annual %),1972,2.66194758897
8016,Sub-Saharan Africa (IDA & IBRD countries),Imports of goods and services (% of GDP),1972,21.716760601199997
8017,Sub-Saharan Africa (IDA & IBRD countries),"Industry, value added (% of GDP)",1972,
8018,Sub-Saharan Africa (IDA & IBRD countries),"Inflation, GDP deflator (annual %)",1972,5.4354548767900015
8019,Sub-Saharan Africa (IDA & IBRD countries),"Life expectancy at birth, total (years)",1972,45.1161597314
8020,Sub-Saharan Africa (IDA & IBRD countries),Population density (people per sq. km of land area),1972,13.046479978099999
8021,Sub-Saharan Africa (IDA & IBRD countries),"Services, etc., value added (% of GDP)",1972,
8022,Upper middle income,"Agriculture, value added (% of GDP)",1972,23.7948545245
8023,Upper middle income,CO2 emissions (metric tons per capita),1972,2.10856087859
8024,Upper middle income,Domestic credit provided by financial sector (% of GDP),1972,
8025,Upper middle income,Electric power consumption (kWh per capita),1972,326.892863712
8026,Upper middle income,Energy use (kg of oil equivalent per capita),1972,614.52132682
8027,Upper middle income,Exports of goods and services (% of GDP),1972,8.84321504269
8028,Upper middle income,"Fertility rate, total (births per woman)",1972,4.71997239171
8029,Upper middle income,GDP growth (annual %),1972,7.7027576924
8030,Upper middle income,Imports of goods and services (% of GDP),1972,8.87776165109
8031,Upper middle income,"Industry, value added (% of GDP)",1972,38.7586857221
8032,Upper middle income,"Inflation, GDP deflator (annual %)",1972,7.04407171587
8033,Upper middle income,"Life expectancy at birth, total (years)",1972,61.388847062299995
8034,Upper middle income,Population density (people per sq. km of land area),1972,25.4690412497
8035,Upper middle income,"Services, etc., value added (% of GDP)",1972,37.4448878745
8036,World,"Agriculture, value added (% of GDP)",1972,
8037,World,CO2 emissions (metric tons per capita),1972,4.15540562321
8038,World,Domestic credit provided by financial sector (% of GDP),1972,88.185562047
8039,World,Electric power consumption (kWh per capita),1972,1274.18975073
8040,World,Energy use (kg of oil equivalent per capita),1972,1371.05802367
8041,World,Exports of goods and services (% of GDP),1972,13.811767711
8042,World,"Fertility rate, total (births per woman)",1972,4.54708388246
8043,World,GDP growth (annual %),1972,5.68378043576
8044,World,Imports of goods and services (% of GDP),1972,13.3866643796
8045,World,"Industry, value added (% of GDP)",1972,
8046,World,"Inflation, GDP deflator (annual %)",1972,6.35006203143
8047,World,"Life expectancy at birth, total (years)",1972,59.5677386278
8048,World,Population density (people per sq. km of land area),1972,29.5998089069
8049,World,"Services, etc., value added (% of GDP)",1972,
8050,Afghanistan,"Agriculture, value added (% of GDP)",1972,
8051,Afghanistan,CO2 emissions (metric tons per capita),1972,0.130820142126
8052,Afghanistan,Domestic credit provided by financial sector (% of GDP),1972,18.8808331366
8053,Afghanistan,Electric power consumption (kWh per capita),1972,
8054,Afghanistan,Energy use (kg of oil equivalent per capita),1972,
8055,Afghanistan,Exports of goods and services (% of GDP),1972,14.763231241600002
8056,Afghanistan,"Fertility rate, total (births per woman)",1972,7.45
8057,Afghanistan,GDP growth (annual %),1972,
8058,Afghanistan,Imports of goods and services (% of GDP),1972,18.105849793599997
8059,Afghanistan,"Industry, value added (% of GDP)",1972,
8060,Afghanistan,"Inflation, GDP deflator (annual %)",1972,
8061,Afghanistan,"Life expectancy at birth, total (years)",1972,37.6101463415
8062,Afghanistan,Population density (people per sq. km of land area),1972,17.9470269277
8063,Afghanistan,"Services, etc., value added (% of GDP)",1972,
8064,Albania,"Agriculture, value added (% of GDP)",1972,
8065,Albania,CO2 emissions (metric tons per capita),1972,2.51591439803
8066,Albania,Domestic credit provided by financial sector (% of GDP),1972,
8067,Albania,Electric power consumption (kWh per capita),1972,568.4032016030001
8068,Albania,Energy use (kg of oil equivalent per capita),1972,865.592481207
8069,Albania,Exports of goods and services (% of GDP),1972,
8070,Albania,"Fertility rate, total (births per woman)",1972,4.642
8071,Albania,GDP growth (annual %),1972,
8072,Albania,Imports of goods and services (% of GDP),1972,
8073,Albania,"Industry, value added (% of GDP)",1972,
8074,Albania,"Inflation, GDP deflator (annual %)",1972,
8075,Albania,"Life expectancy at birth, total (years)",1972,67.5859512195
8076,Albania,Population density (people per sq. km of land area),1972,81.8659124088
8077,Albania,"Services, etc., value added (% of GDP)",1972,
8078,Algeria,"Agriculture, value added (% of GDP)",1972,8.42084570073
8079,Algeria,CO2 emissions (metric tons per capita),1972,1.84362371436
8080,Algeria,Domestic credit provided by financial sector (% of GDP),1972,55.748144619499996
8081,Algeria,Electric power consumption (kWh per capita),1972,142.029427535
8082,Algeria,Energy use (kg of oil equivalent per capita),1972,261.465250751
8083,Algeria,Exports of goods and services (% of GDP),1972,20.4495619832
8084,Algeria,"Fertility rate, total (births per woman)",1972,7.597
8085,Algeria,GDP growth (annual %),1972,27.4239694769
8086,Algeria,Imports of goods and services (% of GDP),1972,25.7268683015
8087,Algeria,"Industry, value added (% of GDP)",1972,48.1279645394
8088,Algeria,"Inflation, GDP deflator (annual %)",1972,-4.60646101417
8089,Algeria,"Life expectancy at birth, total (years)",1972,51.171804878
8090,Algeria,Population density (people per sq. km of land area),1972,6.456244174430001
8091,Algeria,"Services, etc., value added (% of GDP)",1972,43.4511906901
8092,American Samoa,"Agriculture, value added (% of GDP)",1972,
8093,American Samoa,CO2 emissions (metric tons per capita),1972,
8094,American Samoa,Domestic credit provided by financial sector (% of GDP),1972,
8095,American Samoa,Electric power consumption (kWh per capita),1972,
8096,American Samoa,Energy use (kg of oil equivalent per capita),1972,
8097,American Samoa,Exports of goods and services (% of GDP),1972,
8098,American Samoa,"Fertility rate, total (births per woman)",1972,
8099,American Samoa,GDP growth (annual %),1972,
8100,American Samoa,Imports of goods and services (% of GDP),1972,
8101,American Samoa,"Industry, value added (% of GDP)",1972,
8102,American Samoa,"Inflation, GDP deflator (annual %)",1972,
8103,American Samoa,"Life expectancy at birth, total (years)",1972,
8104,American Samoa,Population density (people per sq. km of land area),1972,142.45
8105,American Samoa,"Services, etc., value added (% of GDP)",1972,
8106,Andorra,"Agriculture, value added (% of GDP)",1972,
8107,Andorra,CO2 emissions (metric tons per capita),1972,
8108,Andorra,Domestic credit provided by financial sector (% of GDP),1972,
8109,Andorra,Electric power consumption (kWh per capita),1972,
8110,Andorra,Energy use (kg of oil equivalent per capita),1972,
8111,Andorra,Exports of goods and services (% of GDP),1972,
8112,Andorra,"Fertility rate, total (births per woman)",1972,
8113,Andorra,GDP growth (annual %),1972,8.149743488610001
8114,Andorra,Imports of goods and services (% of GDP),1972,
8115,Andorra,"Industry, value added (% of GDP)",1972,
8116,Andorra,"Inflation, GDP deflator (annual %)",1972,8.51807771267
8117,Andorra,"Life expectancy at birth, total (years)",1972,
8118,Andorra,Population density (people per sq. km of land area),1972,57.2170212766
8119,Andorra,"Services, etc., value added (% of GDP)",1972,
8120,Angola,"Agriculture, value added (% of GDP)",1972,
8121,Angola,CO2 emissions (metric tons per capita),1972,0.684120293634
8122,Angola,Domestic credit provided by financial sector (% of GDP),1972,
8123,Angola,Electric power consumption (kWh per capita),1972,95.3299410245
8124,Angola,Energy use (kg of oil equivalent per capita),1972,629.301934363
8125,Angola,Exports of goods and services (% of GDP),1972,
8126,Angola,"Fertility rate, total (births per woman)",1972,7.36
8127,Angola,GDP growth (annual %),1972,
8128,Angola,Imports of goods and services (% of GDP),1972,
8129,Angola,"Industry, value added (% of GDP)",1972,
8130,Angola,"Inflation, GDP deflator (annual %)",1972,
8131,Angola,"Life expectancy at birth, total (years)",1972,37.8269268293
8132,Angola,Population density (people per sq. km of land area),1972,5.2840675383
8133,Angola,"Services, etc., value added (% of GDP)",1972,
8134,Antigua and Barbuda,"Agriculture, value added (% of GDP)",1972,
8135,Antigua and Barbuda,CO2 emissions (metric tons per capita),1972,5.56556803809
8136,Antigua and Barbuda,Domestic credit provided by financial sector (% of GDP),1972,
8137,Antigua and Barbuda,Electric power consumption (kWh per capita),1972,
8138,Antigua and Barbuda,Energy use (kg of oil equivalent per capita),1972,
8139,Antigua and Barbuda,Exports of goods and services (% of GDP),1972,
8140,Antigua and Barbuda,"Fertility rate, total (births per woman)",1972,3.3280000000000003
8141,Antigua and Barbuda,GDP growth (annual %),1972,
8142,Antigua and Barbuda,Imports of goods and services (% of GDP),1972,
8143,Antigua and Barbuda,"Industry, value added (% of GDP)",1972,
8144,Antigua and Barbuda,"Inflation, GDP deflator (annual %)",1972,
8145,Antigua and Barbuda,"Life expectancy at birth, total (years)",1972,66.1882682927
8146,Antigua and Barbuda,Population density (people per sq. km of land area),1972,152.738636364
8147,Antigua and Barbuda,"Services, etc., value added (% of GDP)",1972,
8148,Argentina,"Agriculture, value added (% of GDP)",1972,10.9848698718
8149,Argentina,CO2 emissions (metric tons per capita),1972,3.63785836634
8150,Argentina,Domestic credit provided by financial sector (% of GDP),1972,23.0328503396
8151,Argentina,Electric power consumption (kWh per capita),1972,920.4715338569999
8152,Argentina,Energy use (kg of oil equivalent per capita),1972,1379.81886741
8153,Argentina,Exports of goods and services (% of GDP),1972,7.19776583908
8154,Argentina,"Fertility rate, total (births per woman)",1972,3.148
8155,Argentina,GDP growth (annual %),1972,1.6284165162600002
8156,Argentina,Imports of goods and services (% of GDP),1972,6.83787735819
8157,Argentina,"Industry, value added (% of GDP)",1972,45.5816489507
8158,Argentina,"Inflation, GDP deflator (annual %)",1972,64.2447859182
8159,Argentina,"Life expectancy at birth, total (years)",1972,67.1679512195
8160,Argentina,Population density (people per sq. km of land area),1972,9.05581194801
8161,Argentina,"Services, etc., value added (% of GDP)",1972,43.433475818699996
8162,Armenia,"Agriculture, value added (% of GDP)",1972,
8163,Armenia,CO2 emissions (metric tons per capita),1972,
8164,Armenia,Domestic credit provided by financial sector (% of GDP),1972,
8165,Armenia,Electric power consumption (kWh per capita),1972,
8166,Armenia,Energy use (kg of oil equivalent per capita),1972,
8167,Armenia,Exports of goods and services (% of GDP),1972,
8168,Armenia,"Fertility rate, total (births per woman)",1972,3.032
8169,Armenia,GDP growth (annual %),1972,
8170,Armenia,Imports of goods and services (% of GDP),1972,
8171,Armenia,"Industry, value added (% of GDP)",1972,
8172,Armenia,"Inflation, GDP deflator (annual %)",1972,
8173,Armenia,"Life expectancy at birth, total (years)",1972,70.3673414634
8174,Armenia,Population density (people per sq. km of land area),1972,92.850860555
8175,Armenia,"Services, etc., value added (% of GDP)",1972,
8176,Aruba,"Agriculture, value added (% of GDP)",1972,
8177,Aruba,CO2 emissions (metric tons per capita),1972,
8178,Aruba,Domestic credit provided by financial sector (% of GDP),1972,
8179,Aruba,Electric power consumption (kWh per capita),1972,
8180,Aruba,Energy use (kg of oil equivalent per capita),1972,
8181,Aruba,Exports of goods and services (% of GDP),1972,
8182,Aruba,"Fertility rate, total (births per woman)",1972,2.6910000000000003
8183,Aruba,GDP growth (annual %),1972,
8184,Aruba,Imports of goods and services (% of GDP),1972,
8185,Aruba,"Industry, value added (% of GDP)",1972,
8186,Aruba,"Inflation, GDP deflator (annual %)",1972,
8187,Aruba,"Life expectancy at birth, total (years)",1972,69.7986585366
8188,Aruba,Population density (people per sq. km of land area),1972,332.494444444
8189,Aruba,"Services, etc., value added (% of GDP)",1972,
8190,Australia,"Agriculture, value added (% of GDP)",1972,7.033741835830001
8191,Australia,CO2 emissions (metric tons per capita),1972,11.951631555
8192,Australia,Domestic credit provided by financial sector (% of GDP),1972,42.1226012301
8193,Australia,Electric power consumption (kWh per capita),1972,3880.92889125
8194,Australia,Energy use (kg of oil equivalent per capita),1972,4035.20634439
8195,Australia,Exports of goods and services (% of GDP),1972,12.832107264200001
8196,Australia,"Fertility rate, total (births per woman)",1972,2.744
8197,Australia,GDP growth (annual %),1972,3.9108611299
8198,Australia,Imports of goods and services (% of GDP),1972,12.037974398800001
8199,Australia,"Industry, value added (% of GDP)",1972,39.1002608118
8200,Australia,"Inflation, GDP deflator (annual %)",1972,6.183164248430001
8201,Australia,"Life expectancy at birth, total (years)",1972,71.4575609756
8202,Australia,Population density (people per sq. km of land area),1972,1.7152415292299998
8203,Australia,"Services, etc., value added (% of GDP)",1972,53.865998859399994
8204,Austria,"Agriculture, value added (% of GDP)",1972,
8205,Austria,CO2 emissions (metric tons per capita),1972,7.448516814439999
8206,Austria,Domestic credit provided by financial sector (% of GDP),1972,56.6204054764
8207,Austria,Electric power consumption (kWh per capita),1972,3404.46920754
8208,Austria,Energy use (kg of oil equivalent per capita),1972,2627.32249578
8209,Austria,Exports of goods and services (% of GDP),1972,26.9956990393
8210,Austria,"Fertility rate, total (births per woman)",1972,2.08
8211,Austria,GDP growth (annual %),1972,6.20786097185
8212,Austria,Imports of goods and services (% of GDP),1972,27.408277577699998
8213,Austria,"Industry, value added (% of GDP)",1972,
8214,Austria,"Inflation, GDP deflator (annual %)",1972,7.59993199764
8215,Austria,"Life expectancy at birth, total (years)",1972,70.4634146341
8216,Austria,Population density (people per sq. km of land area),1972,91.3562727053
8217,Austria,"Services, etc., value added (% of GDP)",1972,
8218,Azerbaijan,"Agriculture, value added (% of GDP)",1972,
8219,Azerbaijan,CO2 emissions (metric tons per capita),1972,
8220,Azerbaijan,Domestic credit provided by financial sector (% of GDP),1972,
8221,Azerbaijan,Electric power consumption (kWh per capita),1972,
8222,Azerbaijan,Energy use (kg of oil equivalent per capita),1972,
8223,Azerbaijan,Exports of goods and services (% of GDP),1972,
8224,Azerbaijan,"Fertility rate, total (births per woman)",1972,4.348
8225,Azerbaijan,GDP growth (annual %),1972,
8226,Azerbaijan,Imports of goods and services (% of GDP),1972,
8227,Azerbaijan,"Industry, value added (% of GDP)",1972,
8228,Azerbaijan,"Inflation, GDP deflator (annual %)",1972,
8229,Azerbaijan,"Life expectancy at birth, total (years)",1972,65.1481219512
8230,Azerbaijan,Population density (people per sq. km of land area),1972,64.8085847844
8231,Azerbaijan,"Services, etc., value added (% of GDP)",1972,
8232,"Bahamas, The","Agriculture, value added (% of GDP)",1972,
8233,"Bahamas, The",CO2 emissions (metric tons per capita),1972,36.4959739997
8234,"Bahamas, The",Domestic credit provided by financial sector (% of GDP),1972,44.8976138094
8235,"Bahamas, The",Electric power consumption (kWh per capita),1972,
8236,"Bahamas, The",Energy use (kg of oil equivalent per capita),1972,
8237,"Bahamas, The",Exports of goods and services (% of GDP),1972,
8238,"Bahamas, The","Fertility rate, total (births per woman)",1972,3.469
8239,"Bahamas, The",GDP growth (annual %),1972,-3.49733593337
8240,"Bahamas, The",Imports of goods and services (% of GDP),1972,
8241,"Bahamas, The","Industry, value added (% of GDP)",1972,
8242,"Bahamas, The","Inflation, GDP deflator (annual %)",1972,6.78665889465
8243,"Bahamas, The","Life expectancy at birth, total (years)",1972,66.42226829270001
8244,"Bahamas, The",Population density (people per sq. km of land area),1972,17.7666333666
8245,"Bahamas, The","Services, etc., value added (% of GDP)",1972,
8246,Bahrain,"Agriculture, value added (% of GDP)",1972,
8247,Bahrain,CO2 emissions (metric tons per capita),1972,16.0359774901
8248,Bahrain,Domestic credit provided by financial sector (% of GDP),1972,
8249,Bahrain,Electric power consumption (kWh per capita),1972,1960.03275433
8250,Bahrain,Energy use (kg of oil equivalent per capita),1972,5960.21133509
8251,Bahrain,Exports of goods and services (% of GDP),1972,
8252,Bahrain,"Fertility rate, total (births per woman)",1972,6.089
8253,Bahrain,GDP growth (annual %),1972,
8254,Bahrain,Imports of goods and services (% of GDP),1972,
8255,Bahrain,"Industry, value added (% of GDP)",1972,
8256,Bahrain,"Inflation, GDP deflator (annual %)",1972,
8257,Bahrain,"Life expectancy at birth, total (years)",1972,65.2777073171
8258,Bahrain,Population density (people per sq. km of land area),1972,332.736231884
8259,Bahrain,"Services, etc., value added (% of GDP)",1972,
8260,Bangladesh,"Agriculture, value added (% of GDP)",1972,59.6099059973
8261,Bangladesh,CO2 emissions (metric tons per capita),1972,0.0519295297619
8262,Bangladesh,Domestic credit provided by financial sector (% of GDP),1972,
8263,Bangladesh,Electric power consumption (kWh per capita),1972,10.5063022572
